eligibility_datetime_utc,item_id,eligibility,message
2025-06-04 08:50:07.115,9,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,3,True,
2025-06-04 08:50:07.115,43,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,11,True,
2025-06-04 08:50:07.115,2,True,
2025-06-04 08:50:07.115,41,True,
2025-06-04 08:50:07.115,44,True,
2025-06-04 08:50:07.115,1,True,
2025-06-04 08:50:07.115,12,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,0,True,
2025-06-04 08:50:07.115,37,True,
2025-06-04 08:50:07.115,49,True,
2025-06-04 08:50:07.115,52,True,
2025-06-04 08:50:07.115,50,True,
2025-06-04 08:50:07.115,46,True,
2025-06-04 08:50:07.115,48,True,
2025-06-04 08:50:07.115,45,True,
2025-06-04 08:50:07.115,47,True,
2025-06-04 08:50:07.115,51,True,
2025-06-04 08:50:07.115,272,True,
2025-06-04 08:50:07.115,273,True,
2025-06-04 08:50:07.115,274,True,
2025-06-04 08:50:07.115,275,True,
2025-06-04 08:50:07.115,56,True,
2025-06-04 08:50:07.115,55,True,
2025-06-04 08:50:07.115,53,True,
2025-06-04 08:50:07.115,54,True,
2025-06-04 08:50:07.115,276,True,
2025-06-04 08:50:07.115,277,True,
2025-06-04 08:50:07.115,278,True,
2025-06-04 08:50:07.115,279,True,
2025-06-04 08:50:07.115,280,True,
2025-06-04 08:50:07.115,62,True,
2025-06-04 08:50:07.115,60,True,
2025-06-04 08:50:07.115,63,True,
2025-06-04 08:50:07.115,61,True,
2025-06-04 08:50:07.115,57,True,
2025-06-04 08:50:07.115,281,True,
2025-06-04 08:50:07.115,58,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,59,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,64,True,
2025-06-04 08:50:07.115,68,True,
2025-06-04 08:50:07.115,65,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,67,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,66,True,
2025-06-04 08:50:07.115,154,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,152,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,282,True,
2025-06-04 08:50:07.115,153,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,283,True,
2025-06-04 08:50:07.115,83,True,
2025-06-04 08:50:07.115,75,True,
2025-06-04 08:50:07.115,81,True,
2025-06-04 08:50:07.115,284,True,
2025-06-04 08:50:07.115,285,True,
2025-06-04 08:50:07.115,89,True,
2025-06-04 08:50:07.115,286,True,
2025-06-04 08:50:07.115,137,True,
2025-06-04 08:50:07.115,146,True,
2025-06-04 08:50:07.115,142,True,
2025-06-04 08:50:07.115,150,True,
2025-06-04 08:50:07.115,102,True,
2025-06-04 08:50:07.115,123,True,
2025-06-04 08:50:07.115,105,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,116,True,
2025-06-04 08:50:07.115,94,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,98,True,
2025-06-04 08:50:07.115,124,True,
2025-06-04 08:50:07.115,106,True,
2025-06-04 08:50:07.115,287,True,
2025-06-04 08:50:07.115,288,True,
2025-06-04 08:50:07.115,289,True,
2025-06-04 08:50:07.115,91,True,
2025-06-04 08:50:07.115,93,True,
2025-06-04 08:50:07.115,290,True,
2025-06-04 08:50:07.115,84,True,
2025-06-04 08:50:07.115,126,True,
2025-06-04 08:50:07.115,119,True,
2025-06-04 08:50:07.115,131,True,
2025-06-04 08:50:07.115,103,True,
2025-06-04 08:50:07.115,115,True,
2025-06-04 08:50:07.115,110,True,
2025-06-04 08:50:07.115,112,True,
2025-06-04 08:50:07.115,111,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,121,True,
2025-06-04 08:50:07.115,132,True,
2025-06-04 08:50:07.115,117,True,
2025-06-04 08:50:07.115,114,True,
2025-06-04 08:50:07.115,97,True,
2025-06-04 08:50:07.115,118,True,
2025-06-04 08:50:07.115,129,True,
2025-06-04 08:50:07.115,104,True,
2025-06-04 08:50:07.115,109,True,
2025-06-04 08:50:07.115,108,True,
2025-06-04 08:50:07.115,120,True,
2025-06-04 08:50:07.115,95,True,
2025-06-04 08:50:07.115,291,True,
2025-06-04 08:50:07.115,100,True,
2025-06-04 08:50:07.115,96,True,
2025-06-04 08:50:07.115,107,True,
2025-06-04 08:50:07.115,141,True,
2025-06-04 08:50:07.115,147,True,
2025-06-04 08:50:07.115,151,True,
2025-06-04 08:50:07.115,148,True,
2025-06-04 08:50:07.115,128,True,
2025-06-04 08:50:07.115,122,True,
2025-06-04 08:50:07.115,292,True,
2025-06-04 08:50:07.115,99,True,
2025-06-04 08:50:07.115,149,True,
2025-06-04 08:50:07.115,139,True,
2025-06-04 08:50:07.115,140,True,
2025-06-04 08:50:07.115,144,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,69,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,90,True,
2025-06-04 08:50:07.115,76,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,73,True,
2025-06-04 08:50:07.115,82,True,
2025-06-04 08:50:07.115,77,True,
2025-06-04 08:50:07.115,293,True,
2025-06-04 08:50:07.115,87,True,
2025-06-04 08:50:07.115,145,True,
2025-06-04 08:50:07.115,143,True,
2025-06-04 08:50:07.115,135,True,
2025-06-04 08:50:07.115,138,True,
2025-06-04 08:50:07.115,294,True,
2025-06-04 08:50:07.115,295,True,
2025-06-04 08:50:07.115,296,True,
2025-06-04 08:50:07.115,297,True,
2025-06-04 08:50:07.115,125,True,
2025-06-04 08:50:07.115,127,True,
2025-06-04 08:50:07.115,113,True,
2025-06-04 08:50:07.115,101,True,
2025-06-04 08:50:07.115,86,True,
2025-06-04 08:50:07.115,74,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,78,True,
2025-06-04 08:50:07.115,79,True,
2025-06-04 08:50:07.115,133,True,
2025-06-04 08:50:07.115,136,True,
2025-06-04 08:50:07.115,134,True,
2025-06-04 08:50:07.115,92,True,
2025-06-04 08:50:07.115,130,True,
2025-06-04 08:50:07.115,72,True,
2025-06-04 08:50:07.115,80,True,
2025-06-04 08:50:07.115,298,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-04 08:50:07.115,299,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-04 08:50:07.115,300,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-04 08:50:07.115,301,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-04 08:50:07.115,302,False,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-04 08:50:07.115,156,True,
2025-06-04 08:50:07.115,158,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,157,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,159,True,
2025-06-04 08:50:07.115,303,True,
2025-06-04 08:50:07.115,304,True,
2025-06-04 08:50:07.115,305,True,
2025-06-04 08:50:07.115,306,True,
2025-06-04 08:50:07.115,307,True,
2025-06-04 08:50:07.115,155,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,308,True,
2025-06-04 08:50:07.115,70,True,
2025-06-04 08:50:07.115,71,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,88,True,
2025-06-04 08:50:07.115,85,True,
2025-06-04 08:50:07.115,309,True,
2025-06-04 08:50:07.115,161,True,
2025-06-04 08:50:07.115,160,True,
2025-06-04 08:50:07.115,310,True,
2025-06-04 08:50:07.115,311,True,
2025-06-04 08:50:07.115,312,True,
2025-06-04 08:50:07.115,313,True,
2025-06-04 08:50:07.115,162,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,164,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,165,True,
2025-06-04 08:50:07.115,163,True,
2025-06-04 08:50:07.115,218,True,
2025-06-04 08:50:07.115,215,True,
2025-06-04 08:50:07.115,212,True,
2025-06-04 08:50:07.115,167,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,173,True,
2025-06-04 08:50:07.115,170,True,
2025-06-04 08:50:07.115,166,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,171,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,168,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,169,True,
2025-06-04 08:50:07.115,172,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,176,True,
2025-06-04 08:50:07.115,175,True,
2025-06-04 08:50:07.115,177,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,314,True,
2025-06-04 08:50:07.115,315,True,
2025-06-04 08:50:07.115,316,True,
2025-06-04 08:50:07.115,317,True,
2025-06-04 08:50:07.115,318,True,
2025-06-04 08:50:07.115,319,True,
2025-06-04 08:50:07.115,320,True,
2025-06-04 08:50:07.115,321,True,
2025-06-04 08:50:07.115,322,True,
2025-06-04 08:50:07.115,323,True,
2025-06-04 08:50:07.115,324,True,
2025-06-04 08:50:07.115,248,True,
2025-06-04 08:50:07.115,242,True,
2025-06-04 08:50:07.115,241,True,
2025-06-04 08:50:07.115,236,True,
2025-06-04 08:50:07.115,244,True,
2025-06-04 08:50:07.115,246,True,
2025-06-04 08:50:07.115,247,True,
2025-06-04 08:50:07.115,240,True,
2025-06-04 08:50:07.115,239,True,
2025-06-04 08:50:07.115,245,True,
2025-06-04 08:50:07.115,243,True,
2025-06-04 08:50:07.115,238,True,
2025-06-04 08:50:07.115,237,True,
2025-06-04 08:50:07.115,235,True,
2025-06-04 08:50:07.115,234,True,
2025-06-04 08:50:07.115,325,True,
2025-06-04 08:50:07.115,233,True,
2025-06-04 08:50:07.115,232,True,
2025-06-04 08:50:07.115,231,True,
2025-06-04 08:50:07.115,230,True,
2025-06-04 08:50:07.115,228,True,
2025-06-04 08:50:07.115,229,True,
2025-06-04 08:50:07.115,227,True,
2025-06-04 08:50:07.115,223,True,
2025-06-04 08:50:07.115,224,True,
2025-06-04 08:50:07.115,221,True,
2025-06-04 08:50:07.115,217,True,
2025-06-04 08:50:07.115,225,True,
2025-06-04 08:50:07.115,220,True,
2025-06-04 08:50:07.115,226,True,
2025-06-04 08:50:07.115,219,True,
2025-06-04 08:50:07.115,211,True,
2025-06-04 08:50:07.115,326,True,
2025-06-04 08:50:07.115,210,True,
2025-06-04 08:50:07.115,201,True,
2025-06-04 08:50:07.115,327,True,
2025-06-04 08:50:07.115,328,True,
2025-06-04 08:50:07.115,207,True,
2025-06-04 08:50:07.115,198,True,
2025-06-04 08:50:07.115,205,True,
2025-06-04 08:50:07.115,209,True,
2025-06-04 08:50:07.115,329,True,
2025-06-04 08:50:07.115,203,True,
2025-06-04 08:50:07.115,330,True,
2025-06-04 08:50:07.115,208,True,
2025-06-04 08:50:07.115,206,True,
2025-06-04 08:50:07.115,202,True,
2025-06-04 08:50:07.115,197,True,
2025-06-04 08:50:07.115,196,True,
2025-06-04 08:50:07.115,204,True,
2025-06-04 08:50:07.115,200,True,
2025-06-04 08:50:07.115,199,True,
2025-06-04 08:50:07.115,194,True,
2025-06-04 08:50:07.115,192,True,
2025-06-04 08:50:07.115,195,True,
2025-06-04 08:50:07.115,193,True,
2025-06-04 08:50:07.115,191,True,
2025-06-04 08:50:07.115,190,True,
2025-06-04 08:50:07.115,189,True,
2025-06-04 08:50:07.115,187,True,
2025-06-04 08:50:07.115,188,True,
2025-06-04 08:50:07.115,186,True,
2025-06-04 08:50:07.115,184,True,
2025-06-04 08:50:07.115,185,True,
2025-06-04 08:50:07.115,180,True,
2025-06-04 08:50:07.115,179,True,
2025-06-04 08:50:07.115,182,True,
2025-06-04 08:50:07.115,331,True,
2025-06-04 08:50:07.115,178,True,
2025-06-04 08:50:07.115,181,True,
2025-06-04 08:50:07.115,183,True,
2025-06-04 08:50:07.115,174,True,
2025-06-04 08:50:07.115,216,True,
2025-06-04 08:50:07.115,332,True,
2025-06-04 08:50:07.115,213,True,
2025-06-04 08:50:07.115,222,True,
2025-06-04 08:50:07.115,214,True,
2025-06-04 08:50:07.115,251,True,
2025-06-04 08:50:07.115,257,True,
2025-06-04 08:50:07.115,254,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,250,True,
2025-06-04 08:50:07.115,260,True,
2025-06-04 08:50:07.115,255,True,
2025-06-04 08:50:07.115,258,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,256,True,
2025-06-04 08:50:07.115,253,True,
2025-06-04 08:50:07.115,263,True,
2025-06-04 08:50:07.115,261,True,
2025-06-04 08:50:07.115,259,True,
2025-06-04 08:50:07.115,262,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,252,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,249,True,
2025-06-04 08:50:07.115,333,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-04 08:50:07.115,267,True,
2025-06-04 08:50:07.115,264,True,
2025-06-04 08:50:07.115,269,True,
2025-06-04 08:50:07.115,268,True,
2025-06-04 08:50:07.115,334,True,
2025-06-04 08:50:07.115,335,True,
2025-06-04 08:50:07.115,336,True,
2025-06-04 08:50:07.115,266,True,
2025-06-04 08:50:07.115,265,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,41,True,
2025-06-05 08:50:06.740,29,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,270,True,
2025-06-05 08:50:06.740,31,True,
2025-06-05 08:50:06.740,26,True,
2025-06-05 08:50:06.740,25,True,
2025-06-05 08:50:06.740,34,True,
2025-06-05 08:50:06.740,28,True,
2025-06-05 08:50:06.740,32,True,
2025-06-05 08:50:06.740,33,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,27,True,
2025-06-05 08:50:06.740,23,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,24,True,
2025-06-05 08:50:06.740,35,True,
2025-06-05 08:50:06.740,30,True,
2025-06-05 08:50:06.740,36,True,
2025-06-05 08:50:06.740,19,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,15,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,16,True,
2025-06-05 08:50:06.740,18,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,17,True,
2025-06-05 08:50:06.740,21,True,
2025-06-05 08:50:06.740,20,True,
2025-06-05 08:50:06.740,22,True,
2025-06-05 08:50:06.740,13,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,38,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,5,True,
2025-06-05 08:50:06.740,7,True,
2025-06-05 08:50:06.740,42,True,
2025-06-05 08:50:06.740,14,True,
2025-06-05 08:50:06.740,10,True,
2025-06-05 08:50:06.740,6,True,
2025-06-05 08:50:06.740,271,True,
2025-06-05 08:50:06.740,4,True,
2025-06-05 08:50:06.740,40,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,8,True,
2025-06-05 08:50:06.740,39,True,
2025-06-05 08:50:06.740,9,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,3,True,
2025-06-05 08:50:06.740,43,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,11,True,
2025-06-05 08:50:06.740,2,True,
2025-06-05 08:50:06.740,44,True,
2025-06-05 08:50:06.740,1,True,
2025-06-05 08:50:06.740,12,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,0,True,
2025-06-05 08:50:06.740,37,True,
2025-06-05 08:50:06.740,49,True,
2025-06-05 08:50:06.740,52,True,
2025-06-05 08:50:06.740,50,True,
2025-06-05 08:50:06.740,46,True,
2025-06-05 08:50:06.740,48,True,
2025-06-05 08:50:06.740,45,True,
2025-06-05 08:50:06.740,47,True,
2025-06-05 08:50:06.740,51,True,
2025-06-05 08:50:06.740,272,True,
2025-06-05 08:50:06.740,273,True,
2025-06-05 08:50:06.740,274,True,
2025-06-05 08:50:06.740,275,True,
2025-06-05 08:50:06.740,56,True,
2025-06-05 08:50:06.740,55,True,
2025-06-05 08:50:06.740,53,True,
2025-06-05 08:50:06.740,54,True,
2025-06-05 08:50:06.740,276,True,
2025-06-05 08:50:06.740,277,True,
2025-06-05 08:50:06.740,278,True,
2025-06-05 08:50:06.740,279,True,
2025-06-05 08:50:06.740,280,True,
2025-06-05 08:50:06.740,62,True,
2025-06-05 08:50:06.740,60,True,
2025-06-05 08:50:06.740,63,True,
2025-06-05 08:50:06.740,61,True,
2025-06-05 08:50:06.740,57,True,
2025-06-05 08:50:06.740,281,True,
2025-06-05 08:50:06.740,58,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,59,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,64,True,
2025-06-05 08:50:06.740,68,True,
2025-06-05 08:50:06.740,65,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,67,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,66,True,
2025-06-05 08:50:06.740,154,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,152,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,282,True,
2025-06-05 08:50:06.740,153,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,283,True,
2025-06-05 08:50:06.740,83,True,
2025-06-05 08:50:06.740,75,True,
2025-06-05 08:50:06.740,81,True,
2025-06-05 08:50:06.740,284,True,
2025-06-05 08:50:06.740,285,True,
2025-06-05 08:50:06.740,89,True,
2025-06-05 08:50:06.740,286,True,
2025-06-05 08:50:06.740,137,True,
2025-06-05 08:50:06.740,146,True,
2025-06-05 08:50:06.740,142,True,
2025-06-05 08:50:06.740,150,True,
2025-06-05 08:50:06.740,102,True,
2025-06-05 08:50:06.740,123,True,
2025-06-05 08:50:06.740,105,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,116,True,
2025-06-05 08:50:06.740,94,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,98,True,
2025-06-05 08:50:06.740,124,True,
2025-06-05 08:50:06.740,106,True,
2025-06-05 08:50:06.740,287,True,
2025-06-05 08:50:06.740,288,True,
2025-06-05 08:50:06.740,289,True,
2025-06-05 08:50:06.740,91,True,
2025-06-05 08:50:06.740,93,True,
2025-06-05 08:50:06.740,290,True,
2025-06-05 08:50:06.740,84,True,
2025-06-05 08:50:06.740,126,True,
2025-06-05 08:50:06.740,119,True,
2025-06-05 08:50:06.740,131,True,
2025-06-05 08:50:06.740,103,True,
2025-06-05 08:50:06.740,115,True,
2025-06-05 08:50:06.740,110,True,
2025-06-05 08:50:06.740,112,True,
2025-06-05 08:50:06.740,111,False,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-05 08:50:06.740,121,True,
2025-06-05 08:50:06.740,132,True,
2025-06-05 08:50:06.740,117,True,
2025-06-05 08:50:06.740,114,True,
2025-06-05 08:50:06.740,97,True,
2025-06-05 08:50:06.740,118,True,
2025-06-05 08:50:06.740,129,True,
2025-06-05 08:50:06.740,104,True,
2025-06-05 08:50:06.740,109,True,
